,Episode_no,Step_no,Old_State0,Old_State1,Old_State2,Old_State3,New_State0,New_State1,New_State2,New_State3,Action0,Action1,Reward
259,15.0,3.0,0.022749756606975,0.5362173832107273,-0.012411308954773341,-0.9013372844931596,0.03347410427118955,0.3412657704069181,-0.03043805464463653,-0.6125812189974194,1.0,0.0,1.0
260,15.0,4.0,0.03347410427118955,0.3412657704069181,-0.03043805464463653,-0.6125812189974194,0.04029941967932791,0.14658212781372715,-0.04268967902458492,-0.3296384281589822,1.0,0.0,1.0
261,15.0,5.0,0.04029941967932791,0.14658212781372715,-0.04268967902458492,-0.3296384281589822,0.043231062235602455,0.3422849632061079,-0.049282447587764566,-0.6354721878326063,0.0,1.0,1.0
262,15.0,6.0,0.043231062235602455,0.3422849632061079,-0.049282447587764566,-0.6354721878326063,0.05007676149972461,0.5380583812353803,-0.06199189134441669,-0.9432589473533181,0.0,1.0,1.0
263,15.0,7.0,0.05007676149972461,0.5380583812353803,-0.06199189134441669,-0.9432589473533181,0.06083792912443223,0.3438239794467345,-0.08085707029148305,-0.6706809415318484,1.0,0.0,1.0
264,15.0,8.0,0.06083792912443223,0.3438239794467345,-0.08085707029148305,-0.6706809415318484,0.06771440871336691,0.14991370538478108,-0.09427068912212,-0.404511916169182,1.0,0.0,1.0
265,15.0,9.0,0.06771440871336691,0.14991370538478108,-0.09427068912212,-0.404511916169182,0.07071268282106254,-0.04375372631172367,-0.10236092744550364,-0.1429751990030949,1.0,0.0,1.0
266,15.0,10.0,0.07071268282106254,-0.04375372631172367,-0.10236092744550364,-0.1429751990030949,0.06983760829482806,0.1526738907302546,-0.10522043142556554,-0.4661159679319984,0.0,1.0,1.0
267,15.0,11.0,0.06983760829482806,0.1526738907302546,-0.10522043142556554,-0.4661159679319984,0.07289108610943315,0.3491129333007195,-0.1145427507842055,-0.7900226604874754,0.0,1.0,1.0
268,15.0,12.0,0.07289108610943315,0.3491129333007195,-0.1145427507842055,-0.7900226604874754,0.07987334477544754,0.15573460128708316,-0.13034320399395502,-0.53545791130901,1.0,0.0,1.0
269,15.0,13.0,0.07987334477544754,0.15573460128708316,-0.13034320399395502,-0.53545791130901,0.0829880368011892,0.35242527843713145,-0.14105236222013526,-0.8662037243483183,0.0,1.0,1.0
270,15.0,14.0,0.0829880368011892,0.35242527843713145,-0.14105236222013526,-0.8662037243483183,0.09003654236993182,0.5491559887385693,-0.1583764367071016,-1.199701092459896,0.0,1.0,1.0
271,15.0,15.0,0.09003654236993182,0.5491559887385693,-0.1583764367071016,-1.199701092459896,0.10101966214470323,0.7459318952117759,-0.18237045855629952,-1.5375391321539316,0.0,1.0,1.0
272,15.0,16.0,0.10101966214470323,0.7459318952117759,-0.18237045855629952,-1.5375391321539316,0.11593830004893875,0.9427197987350214,-0.21312124119937811,-1.881146054284896,0.0,1.0,0.0
273,16.0,0.0,0.03842721710301439,-0.0349961830247229,-0.03148486085017685,-0.008022015399015127,0.03772729344251993,0.16056282688277396,-0.031645301158157155,-0.3104701693894077,0.0,1.0,1.0
274,16.0,1.0,0.03772729344251993,0.16056282688277396,-0.031645301158157155,-0.3104701693894077,0.04093854998017541,-0.034094304046401035,-0.037854704545945306,-0.027932827484479783,1.0,0.0,1.0
275,16.0,2.0,0.04093854998017541,-0.034094304046401035,-0.037854704545945306,-0.027932827484479783,0.04025666389924739,-0.2286535205011059,-0.0384133610956349,0.2525702974398024,1.0,0.0,1.0
276,16.0,3.0,0.04025666389924739,-0.2286535205011059,-0.0384133610956349,0.2525702974398024,0.03568359348922527,-0.4232065042827489,-0.03336195514683886,0.5328937388592038,1.0,0.0,1.0
277,16.0,4.0,0.03568359348922527,-0.4232065042827489,-0.03336195514683886,0.5328937388592038,0.02721946340357029,-0.2276316117536511,-0.022704080369654784,0.2298880485855428,0.0,1.0,1.0
278,16.0,5.0,0.02721946340357029,-0.2276316117536511,-0.022704080369654784,0.2298880485855428,0.022666831168497274,-0.422421889851148,-0.018106319397943927,0.5153237356116611,1.0,0.0,1.0
279,16.0,6.0,0.022666831168497274,-0.422421889851148,-0.018106319397943927,0.5153237356116611,0.014218393371474312,-0.22704970113654002,-0.007799844685710705,0.2169905221195973,0.0,1.0,1.0
280,16.0,7.0,0.014218393371474312,-0.22704970113654002,-0.007799844685710705,0.2169905221195973,0.009677399348743513,-0.4220592859260227,-0.003460034243318757,0.5072028703299307,1.0,0.0,1.0
281,16.0,8.0,0.009677399348743513,-0.4220592859260227,-0.003460034243318757,0.5072028703299307,0.0012362136302230596,-0.2268887525129276,0.006684023163279857,0.21343157458308287,0.0,1.0,1.0
282,16.0,9.0,0.0012362136302230596,-0.2268887525129276,0.006684023163279857,0.21343157458308287,-0.0033015614200354922,-0.03186299759027913,0.010952654654941512,-0.07713543489519231,0.0,1.0,1.0
283,16.0,10.0,-0.0033015614200354922,-0.03186299759027913,0.010952654654941512,-0.07713543489519231,-0.003938821371841075,-0.2271402357693243,0.009409945957037669,0.21898286945002365,1.0,0.0,1.0
284,16.0,11.0,-0.003938821371841075,-0.2271402357693243,0.009409945957037669,0.21898286945002365,-0.008481626087227561,-0.4223954261590077,0.01378960334603814,0.5146191714556909,1.0,0.0,1.0
285,16.0,12.0,-0.008481626087227561,-0.4223954261590077,0.01378960334603814,0.5146191714556909,-0.016929534610407714,-0.6177088352959166,0.02408198677515196,0.8116154459061806,1.0,0.0,1.0
286,16.0,13.0,-0.016929534610407714,-0.6177088352959166,0.02408198677515196,0.8116154459061806,-0.02928371131632605,-0.42292491063827203,0.04031429569327557,0.5266036971621317,0.0,1.0,1.0
287,16.0,14.0,-0.02928371131632605,-0.42292491063827203,0.04031429569327557,0.5266036971621317,-0.037742209529091485,-0.6185902416768683,0.0508463696365182,0.8317124160107093,1.0,0.0,1.0
288,16.0,15.0,-0.037742209529091485,-0.6185902416768683,0.0508463696365182,0.8317124160107093,-0.05011401436262885,-0.814368843994876,0.06748061795673238,1.1399431757954537,1.0,0.0,1.0
289,16.0,16.0,-0.05011401436262885,-0.814368843994876,0.06748061795673238,1.1399431757954537,-0.06640139124252636,-0.6201908434998755,0.09027948147264143,0.8691633333591773,0.0,1.0,1.0
290,16.0,17.0,-0.06640139124252636,-0.6201908434998755,0.09027948147264143,0.8691633333591773,-0.07880520811252388,-0.4264054152605188,0.107662748139825,0.6061750834437231,0.0,1.0,1.0
291,16.0,18.0,-0.07880520811252388,-0.4264054152605188,0.107662748139825,0.6061750834437231,-0.08733331641773426,-0.2329405329495312,0.11978624980869945,0.3492497473385501,0.0,1.0,1.0
292,16.0,19.0,-0.08733331641773426,-0.2329405329495312,0.11978624980869945,0.3492497473385501,-0.09199212707672487,-0.03970779331724966,0.12677124475547047,0.09661063565835244,0.0,1.0,1.0
293,16.0,20.0,-0.09199212707672487,-0.03970779331724966,0.12677124475547047,0.09661063565835244,-0.09278628294306987,-0.23639720678759346,0.1287034574686375,0.4264481868622605,1.0,0.0,1.0
294,16.0,21.0,-0.09278628294306987,-0.23639720678759346,0.1287034574686375,0.4264481868622605,-0.09751422707882174,-0.043310703483445706,0.13723242120588272,0.1769483590604472,0.0,1.0,1.0
295,16.0,22.0,-0.09751422707882174,-0.043310703483445706,0.13723242120588272,0.1769483590604472,-0.09838044114849064,-0.2401024904606584,0.14077138838709166,0.5095806154159377,1.0,0.0,1.0
296,16.0,23.0,-0.09838044114849064,-0.2401024904606584,0.14077138838709166,0.5095806154159377,-0.10318249095770382,-0.4368977263546919,0.1509630006954104,0.8431036719292637,1.0,0.0,1.0
297,16.0,24.0,-0.10318249095770382,-0.4368977263546919,0.1509630006954104,0.8431036719292637,-0.11192044548479764,-0.6337219419725951,0.1678250741339957,1.1791969207447228,1.0,0.0,1.0
298,16.0,25.0,-0.11192044548479764,-0.6337219419725951,0.1678250741339957,1.1791969207447228,-0.12459488432424955,-0.8305773091521619,0.19140901254889012,1.519440643961326,1.0,0.0,1.0
299,16.0,26.0,-0.12459488432424955,-0.8305773091521619,0.19140901254889012,1.519440643961326,-0.1412064305072928,-0.6382147999708865,0.22179782542811666,1.2920977647963332,0.0,1.0,0.0
300,17.0,0.0,0.026702442535545882,0.0247352703085799,0.04533426094046682,0.03904278541239463,0.02719714794171748,0.21917879929829914,0.04611511664871471,-0.23899913702332504,0.0,1.0,1.0
301,17.0,1.0,0.02719714794171748,0.21917879929829914,0.04611511664871471,-0.23899913702332504,0.03158072392768346,0.4136126649831615,0.041335133908248216,-0.5167868381843191,0.0,1.0,1.0
302,17.0,2.0,0.03158072392768346,0.4136126649831615,0.041335133908248216,-0.5167868381843191,0.039852977227346695,0.217933799115781,0.030999397144561826,-0.21137018633828325,1.0,0.0,1.0
303,17.0,3.0,0.039852977227346695,0.217933799115781,0.030999397144561826,-0.21137018633828325,0.04421165320966232,0.41259912597012266,0.02677199341779616,-0.4941155251204871,0.0,1.0,1.0
304,17.0,4.0,0.04421165320966232,0.41259912597012266,0.02677199341779616,-0.4941155251204871,0.052463635729064775,0.2171100346736361,0.016889682915386416,-0.1931169421241059,1.0,0.0,1.0
305,17.0,5.0,0.052463635729064775,0.2171100346736361,0.016889682915386416,-0.1931169421241059,0.0568058364225375,0.02175059854824093,0.013027344072904295,0.10484574737922164,1.0,0.0,1.0
306,17.0,6.0,0.0568058364225375,0.02175059854824093,0.013027344072904295,0.10484574737922164,0.057240848393502325,0.2166834589095008,0.015124259020488732,-0.1836988008995542,0.0,1.0,1.0
307,17.0,7.0,0.057240848393502325,0.2166834589095008,0.015124259020488732,-0.1836988008995542,0.061574517571692335,0.4115857752103821,0.011450283002497648,-0.4715724764170538,0.0,1.0,1.0
308,17.0,8.0,0.061574517571692335,0.4115857752103821,0.011450283002497648,-0.4715724764170538,0.06980623307589998,0.6065441409089984,0.002018833474156571,-0.7606245449372514,0.0,1.0,1.0
309,17.0,9.0,0.06980623307589998,0.6065441409089984,0.002018833474156571,-0.7606245449372514,0.08193711589407994,0.8016382205067029,-0.013193657424588456,-1.052671531338751,0.0,1.0,1.0
310,17.0,10.0,0.08193711589407994,0.8016382205067029,-0.013193657424588456,-1.052671531338751,0.09796988030421401,0.9969326156812284,-0.03424708805136347,-1.3494664506663443,0.0,1.0,1.0
311,17.0,11.0,0.09796988030421401,0.9969326156812284,-0.03424708805136347,-1.3494664506663443,0.11790853261783855,1.1924677292202563,-0.061236417064690365,-1.6526638116671584,0.0,1.0,1.0
312,17.0,12.0,0.11790853261783855,1.1924677292202563,-0.061236417064690365,-1.6526638116671584,0.1417578872022437,0.9981119917120342,-0.09428969329803354,-1.3796689022100108,1.0,0.0,1.0
313,17.0,13.0,0.1417578872022437,0.9981119917120342,-0.09428969329803354,-1.3796689022100108,0.1617201270364844,0.8042851663306793,-0.12188307134223375,-1.1179002386917072,1.0,0.0,1.0
314,17.0,14.0,0.1617201270364844,0.8042851663306793,-0.12188307134223375,-1.1179002386917072,0.17780583036309794,1.0007770759074064,-0.1442410761160679,-1.4461965431049464,0.0,1.0,1.0
315,17.0,15.0,0.17780583036309794,1.0007770759074064,-0.1442410761160679,-1.4461965431049464,0.1978213718812461,1.1973485998046929,-0.17316500697816686,-1.7802517984771102,0.0,1.0,1.0
316,17.0,16.0,0.1978213718812461,1.1973485998046929,-0.17316500697816686,-1.7802517984771102,0.22176834387734,1.393944829293372,-0.20877004294770904,-2.1213922699067984,0.0,1.0,1.0
317,17.0,17.0,0.22176834387734,1.393944829293372,-0.20877004294770904,-2.1213922699067984,0.2496472404632074,1.5904470150565444,-0.251197888345845,-2.470678945437437,0.0,1.0,0.0
318,18.0,0.0,0.04870849228746516,-0.031521359805438166,-0.023184217420410616,-0.027440311679223384,0.04807806509135639,0.16392526534795118,-0.023733023653995083,-0.3273470116688577,0.0,1.0,1.0
319,18.0,1.0,0.04807806509135639,0.16392526534795118,-0.023733023653995083,-0.3273470116688577,0.05135657039831541,0.3593769203770125,-0.030279963887372238,-0.6274187849911107,0.0,1.0,1.0
320,18.0,2.0,0.05135657039831541,0.3593769203770125,-0.030279963887372238,-0.6274187849911107,0.058544108805855664,0.5549081239770017,-0.04282833958719445,-0.9294820912914444,0.0,1.0,1.0
321,18.0,3.0,0.058544108805855664,0.5549081239770017,-0.04282833958719445,-0.9294820912914444,0.0696422712853957,0.7505812118142252,-0.06141798141302335,-1.2353102595443324,0.0,1.0,1.0
322,18.0,4.0,0.0696422712853957,0.7505812118142252,-0.06141798141302335,-1.2353102595443324,0.0846538955216802,0.9464364029485008,-0.08612418660391001,-1.5465846577319862,0.0,1.0,1.0
323,18.0,5.0,0.0846538955216802,0.9464364029485008,-0.08612418660391001,-1.5465846577319862,0.10358262358065022,1.1424805355289775,-0.11705587975854972,-1.8648501513517592,0.0,1.0,1.0
324,18.0,6.0,0.10358262358065022,1.1424805355289775,-0.11705587975854972,-1.8648501513517592,0.12643223429122974,0.948819075927374,-0.1543528827855849,-1.6106817549277488,1.0,0.0,1.0
325,18.0,7.0,0.12643223429122974,0.948819075927374,-0.1543528827855849,-1.6106817549277488,0.14540861580977724,0.7558204444126505,-0.18656651788413986,-1.3698253514244536,1.0,0.0,1.0
326,18.0,8.0,0.14540861580977724,0.7558204444126505,-0.18656651788413986,-1.3698253514244536,0.16052502469803026,0.5634571765043417,-0.21396302491262886,-1.1408205129833973,1.0,0.0,0.0
327,19.0,0.0,-0.04454390603641269,0.03207181815915737,0.015816916833595433,-0.04146492834562723,-0.043902469673229534,-0.16327333084531964,0.014987618266682884,0.2561661227502652,1.0,0.0,1.0
328,19.0,1.0,-0.043902469673229534,-0.16327333084531964,0.014987618266682884,0.2561661227502652,-0.04716793629013594,0.03163146439868208,0.02011094072168819,-0.031752040015668885,0.0,1.0,1.0
329,19.0,2.0,-0.04716793629013594,0.03163146439868208,0.02011094072168819,-0.031752040015668885,-0.046535307002162296,0.2264593279002481,0.019475899921374808,-0.3180225206513927,0.0,1.0,1.0
330,19.0,3.0,-0.046535307002162296,0.2264593279002481,0.019475899921374808,-0.3180225206513927,-0.04200612044415733,0.4212985514647692,0.013115449508346956,-0.6045003767014197,0.0,1.0,1.0
331,19.0,4.0,-0.04200612044415733,0.4212985514647692,0.013115449508346956,-0.6045003767014197,-0.03358014941486195,0.2259956607359684,0.0010254419743185637,-0.3077154049096729,1.0,0.0,1.0
332,19.0,5.0,-0.03358014941486195,0.2259956607359684,0.0010254419743185637,-0.3077154049096729,-0.029060236200142583,0.4211029853450066,-0.005128866123874896,-0.6000747580645445,0.0,1.0,1.0
333,19.0,6.0,-0.029060236200142583,0.4211029853450066,-0.005128866123874896,-0.6000747580645445,-0.020638176493242448,0.6162963132215185,-0.017130361285165784,-0.8943687789577286,0.0,1.0,1.0
334,19.0,7.0,-0.020638176493242448,0.6162963132215185,-0.017130361285165784,-0.8943687789577286,-0.008312250228812079,0.811646329068081,-0.03501773686432036,-1.192386889691884,0.0,1.0,1.0
335,19.0,8.0,-0.008312250228812079,0.811646329068081,-0.03501773686432036,-1.192386889691884,0.007920676352549541,1.0072039727044657,-0.058865474658158036,-1.4958366334889608,0.0,1.0,1.0
336,19.0,9.0,0.007920676352549541,1.0072039727044657,-0.058865474658158036,-1.4958366334889608,0.02806475580663885,1.2029901819949969,-0.08878220732793726,-1.806303730154627,0.0,1.0,1.0
337,19.0,10.0,0.02806475580663885,1.2029901819949969,-0.08878220732793726,-1.806303730154627,0.05212455944653879,1.3989837403271728,-0.1249082819310298,-2.125203863356364,0.0,1.0,1.0
338,19.0,11.0,0.05212455944653879,1.3989837403271728,-0.1249082819310298,-2.125203863356364,0.08010423425308225,1.5951067919126007,-0.16741235919815708,-2.4537240942565193,0.0,1.0,1.0
339,19.0,12.0,0.08010423425308225,1.5951067919126007,-0.16741235919815708,-2.4537240942565193,0.11200637009133428,1.4017552152741857,-0.21648684108328747,-2.2167411745794734,1.0,0.0,0.0
340,20.0,0.0,0.014188672393467659,-0.04708554786830123,0.04486850430960025,0.0011452606872981025,0.013246961436101636,-0.24282130204537775,0.04489140952334621,0.3076403172744943,1.0,0.0,1.0
341,20.0,1.0,0.013246961436101636,-0.24282130204537775,0.04489140952334621,0.3076403172744943,0.00839053539519408,-0.4385532109912345,0.0510442158688361,0.6141360374588581,1.0,0.0,1.0
342,20.0,2.0,0.00839053539519408,-0.4385532109912345,0.0510442158688361,0.6141360374588581,-0.0003805288246306101,-0.6343498700959143,0.06332693661801328,0.922448979773998,1.0,0.0,1.0
343,20.0,3.0,-0.0003805288246306101,-0.6343498700959143,0.06332693661801328,0.922448979773998,-0.013067526226548895,-0.4401380701391159,0.08177591621349323,0.6503208982860493,0.0,1.0,1.0
344,20.0,4.0,-0.013067526226548895,-0.4401380701391159,0.08177591621349323,0.6503208982860493,-0.02187028762933121,-0.2462446439719653,0.0947823341792142,0.3844680171034608,0.0,1.0,1.0
345,20.0,5.0,-0.02187028762933121,-0.2462446439719653,0.0947823341792142,0.3844680171034608,-0.026795180508770517,-0.4425754671858684,0.10247169452128342,0.7054667121070552,1.0,0.0,1.0
346,20.0,6.0,-0.026795180508770517,-0.4425754671858684,0.10247169452128342,0.7054667121070552,-0.03564668985248789,-0.2490113768612448,0.11658102876342452,0.4467176073965841,0.0,1.0,1.0
347,20.0,7.0,-0.03564668985248789,-0.2490113768612448,0.11658102876342452,0.4467176073965841,-0.04062691738971278,-0.4455729257328389,0.1255153809113562,0.7737558141057139,1.0,0.0,1.0
348,20.0,8.0,-0.04062691738971278,-0.4455729257328389,0.1255153809113562,0.7737558141057139,-0.04953837590436956,-0.6421775379939008,0.14099049719347048,1.1031474889899309,1.0,0.0,1.0
349,20.0,9.0,-0.04953837590436956,-0.6421775379939008,0.14099049719347048,1.1031474889899309,-0.06238192666424758,-0.4491629562572006,0.1630534469732691,0.8578124695186218,0.0,1.0,1.0
350,20.0,10.0,-0.06238192666424758,-0.4491629562572006,0.1630534469732691,0.8578124695186218,-0.07136518578939159,-0.6460858674800222,0.18020969636364156,1.1970045009793062,1.0,0.0,1.0
351,20.0,11.0,-0.07136518578939159,-0.6460858674800222,0.18020969636364156,1.1970045009793062,-0.08428690313899204,-0.453694489726019,0.20414978638322767,0.9657861241013226,0.0,1.0,1.0
352,20.0,12.0,-0.08428690313899204,-0.453694489726019,0.20414978638322767,0.9657861241013226,-0.09336079293351242,-0.6508860504851466,0.22346550886525413,1.3150350529954338,1.0,0.0,0.0
353,21.0,0.0,-0.042213254310266415,-0.007078810533287037,-0.04139238964876031,0.02031682245610225,-0.04235483052093216,0.18861155480993932,-0.040986053199638266,-0.28513318767337736,0.0,1.0,1.0
354,21.0,1.0,-0.04235483052093216,0.18861155480993932,-0.040986053199638266,-0.28513318767337736,-0.03858259942473337,-0.005902608923865904,-0.04668871695310582,-0.0056535009283945606,1.0,0.0,1.0
355,21.0,2.0,-0.03858259942473337,-0.005902608923865904,-0.04668871695310582,-0.0056535009283945606,-0.038700651603210685,-0.20032496182359152,-0.046801786971673705,0.2719407330676922,1.0,0.0,1.0
356,21.0,3.0,-0.038700651603210685,-0.20032496182359152,-0.046801786971673705,0.2719407330676922,-0.04270715083968252,-0.3947489237639513,-0.041362972310319865,0.5495026308455344,1.0,0.0,1.0
357,21.0,4.0,-0.04270715083968252,-0.3947489237639513,-0.041362972310319865,0.5495026308455344,-0.050602129314961546,-0.5892661901441818,-0.030372919693409176,0.8288717204292404,1.0,0.0,1.0
358,21.0,5.0,-0.050602129314961546,-0.5892661901441818,-0.030372919693409176,0.8288717204292404,-0.062387453117845174,-0.3937424636231196,-0.013795485284824369,0.5267931348161226,0.0,1.0,1.0
359,21.0,6.0,-0.062387453117845174,-0.3937424636231196,-0.013795485284824369,0.5267931348161226,-0.07026230239030758,-0.19842914462901087,-0.0032596225885019176,0.22979529020844985,0.0,1.0,1.0
360,21.0,7.0,-0.07026230239030758,-0.19842914462901087,-0.0032596225885019176,0.22979529020844985,-0.07423088528288779,-0.003260765644203384,0.0013362832156670794,-0.06391405034566794,0.0,1.0,1.0
361,21.0,8.0,-0.07423088528288779,-0.003260765644203384,0.0013362832156670794,-0.06391405034566794,-0.07429610059577188,-0.1984018502755315,5.8002208753720606e-05,0.2291901824091757,1.0,0.0,1.0
362,21.0,9.0,-0.07429610059577188,-0.1984018502755315,5.8002208753720606e-05,0.2291901824091757,-0.0782641376012825,-0.0032807279681670576,0.004641805856937234,-0.06347444791017892,0.0,1.0,1.0
363,21.0,10.0,-0.0782641376012825,-0.0032807279681670576,0.004641805856937234,-0.06347444791017892,-0.07832975216064582,-0.19846892255038956,0.0033723168987336554,0.2306693757935084,1.0,0.0,1.0
364,21.0,11.0,-0.07832975216064582,-0.19846892255038956,0.0033723168987336554,0.2306693757935084,-0.08229913061165363,-0.003395322192067507,0.007985704414603823,-0.060947901597557086,0.0,1.0,1.0
365,21.0,12.0,-0.08229913061165363,-0.003395322192067507,0.007985704414603823,-0.060947901597557086,-0.08236703705549497,-0.1986308553003203,0.006766746382652681,0.2342438324152332,1.0,0.0,1.0
366,21.0,13.0,-0.08236703705549497,-0.1986308553003203,0.006766746382652681,0.2342438324152332,-0.08633965416150137,-0.393848832320154,0.011451623030957344,0.5290535021188945,1.0,0.0,1.0
367,21.0,14.0,-0.08633965416150137,-0.393848832320154,0.011451623030957344,0.5290535021188945,-0.09421663080790446,-0.5891300014232617,0.022032693073335236,0.8253227527376346,1.0,0.0,1.0
368,21.0,15.0,-0.09421663080790446,-0.5891300014232617,0.022032693073335236,0.8253227527376346,-0.1059992308363697,-0.7845462508882891,0.03853914812808792,1.1248530704238258,1.0,0.0,1.0
369,21.0,16.0,-0.1059992308363697,-0.7845462508882891,0.03853914812808792,1.1248530704238258,-0.12169015585413548,-0.5899500359507,0.06103620953656444,0.8445031964906106,0.0,1.0,1.0
370,21.0,17.0,-0.12169015585413548,-0.5899500359507,0.06103620953656444,0.8445031964906106,-0.13348915657314947,-0.3957117008410935,0.07792627346637665,0.5716217455225031,0.0,1.0,1.0
371,21.0,18.0,-0.13348915657314947,-0.3957117008410935,0.07792627346637665,0.5716217455225031,-0.14140339058997134,-0.20176399364331984,0.08935870837682673,0.304470193273754,0.0,1.0,1.0
372,21.0,19.0,-0.14140339058997134,-0.20176399364331984,0.08935870837682673,0.304470193273754,-0.14543867046283773,-0.3980382258314993,0.0954481122423018,0.6239434006944755,1.0,0.0,1.0
373,21.0,20.0,-0.14543867046283773,-0.3980382258314993,0.0954481122423018,0.6239434006944755,-0.15339943497946773,-0.2043693544353256,0.1079269802561913,0.3627815372480597,0.0,1.0,1.0
374,21.0,21.0,-0.15339943497946773,-0.2043693544353256,0.1079269802561913,0.3627815372480597,-0.15748682206817424,-0.4008465036236064,0.11518261100115247,0.6874514350966866,1.0,0.0,1.0
375,21.0,22.0,-0.15748682206817424,-0.4008465036236064,0.11518261100115247,0.6874514350966866,-0.16550375214064636,-0.5973628534822765,0.1289316397030862,1.0140615878206436,1.0,0.0,1.0
376,21.0,23.0,-0.16550375214064636,-0.5973628534822765,0.1289316397030862,1.0140615878206436,-0.1774510092102919,-0.4041742401698248,0.14921287145949907,0.7644848858569281,0.0,1.0,1.0
377,21.0,24.0,-0.1774510092102919,-0.4041742401698248,0.14921287145949907,0.7644848858569281,-0.1855344940136884,-0.21138758122781864,0.16450256917663764,0.5222241303171016,0.0,1.0,1.0
378,21.0,25.0,-0.1855344940136884,-0.21138758122781864,0.16450256917663764,0.5222241303171016,-0.1897622456382448,-0.018916616635480218,0.17494705178297967,0.2855611594361504,0.0,1.0,1.0
379,21.0,26.0,-0.1897622456382448,-0.018916616635480218,0.17494705178297967,0.2855611594361504,-0.19014057797095435,-0.21604585056982398,0.18065827497170267,0.6279139306826951,1.0,0.0,1.0
380,21.0,27.0,-0.19014057797095435,-0.21604585056982398,0.18065827497170267,0.6279139306826951,-0.1944614949823508,-0.023843708855063126,0.19321655358535655,0.3971277608028798,0.0,1.0,1.0
381,21.0,28.0,-0.1944614949823508,-0.023843708855063126,0.19321655358535655,0.3971277608028798,-0.1949383691594521,0.1680874336236371,0.2011591088014142,0.1710411959030846,0.0,1.0,1.0
382,21.0,29.0,-0.1949383691594521,0.1680874336236371,0.2011591088014142,0.1710411959030846,-0.19157662048697932,-0.02926005508174312,0.2045799327194759,0.5198360793516607,1.0,0.0,1.0
383,21.0,30.0,-0.19157662048697932,-0.02926005508174312,0.2045799327194759,0.5198360793516607,-0.19216182158861425,0.16248360993017108,0.2149766543065091,0.2979462234038896,0.0,1.0,0.0
384,22.0,0.0,-0.032841449726292105,0.03007459852900865,0.03416606644190291,-0.018639230504044226,-0.03223995775571193,-0.16552025130180795,0.03379328183182203,0.28462468894405996,1.0,0.0,1.0
385,22.0,1.0,-0.03223995775571193,-0.16552025130180795,0.03379328183182203,0.28462468894405996,-0.035550362781748085,0.02910383745696948,0.03948577561070323,0.0027885674018750532,0.0,1.0,1.0
386,22.0,2.0,-0.035550362781748085,0.02910383745696948,0.03948577561070323,0.0027885674018750532,-0.0349682860326087,0.22363791220396773,0.03954154695874073,-0.27717929519072554,0.0,1.0,1.0
387,22.0,3.0,-0.0349682860326087,0.22363791220396773,0.03954154695874073,-0.27717929519072554,-0.03049552778852935,0.027974804456728952,0.033997961054926217,0.027708137531910315,1.0,0.0,1.0
388,22.0,4.0,-0.03049552778852935,0.027974804456728952,0.033997961054926217,0.027708137531910315,-0.02993603169939477,-0.16761779027278373,0.034552123805564425,0.33092096262830084,1.0,0.0,1.0
389,22.0,5.0,-0.02993603169939477,-0.16761779027278373,0.034552123805564425,0.33092096262830084,-0.033288387504850435,0.02699572429492819,0.041170543058130435,0.04933123110962928,0.0,1.0,1.0
390,22.0,6.0,-0.033288387504850435,0.02699572429492819,0.041170543058130435,0.04933123110962928,-0.032748473018951875,0.2215038840578927,0.04215716768032303,-0.2300830524737505,0.0,1.0,1.0
391,22.0,7.0,-0.032748473018951875,0.2215038840578927,0.04215716768032303,-0.2300830524737505,-0.028318395337794018,0.02580566380591676,0.03755550663084802,0.07559400284972617,1.0,0.0,1.0
392,22.0,8.0,-0.028318395337794018,0.02580566380591676,0.03755550663084802,0.07559400284972617,-0.027802282061675686,0.2203696599230524,0.039067386687842535,-0.20500747971674688,0.0,1.0,1.0
393,22.0,9.0,-0.027802282061675686,0.2203696599230524,0.039067386687842535,-0.20500747971674688,-0.02339488886321464,0.4149117840874218,0.0349672370935076,-0.4851151126009494,0.0,1.0,1.0
394,22.0,10.0,-0.02339488886321464,0.4149117840874218,0.0349672370935076,-0.4851151126009494,-0.0150966531814662,0.6095232852621946,0.02526493484148861,-0.7665756449623655,0.0,1.0,1.0
395,22.0,11.0,-0.0150966531814662,0.6095232852621946,0.02526493484148861,-0.7665756449623655,-0.002906187476222309,0.8042884427118658,0.009933421942241295,-1.0512030440292943,0.0,1.0,1.0
396,22.0,12.0,-0.002906187476222309,0.8042884427118658,0.009933421942241295,-1.0512030440292943,0.013179581378015007,0.9992772445359458,-0.011090638938344593,-1.3407514387818795,0.0,1.0,1.0
397,22.0,13.0,0.013179581378015007,0.9992772445359458,-0.011090638938344593,-1.3407514387818795,0.033165126268733934,1.1945370313740769,-0.03790566771398219,-1.6368836871794143,0.0,1.0,1.0
398,22.0,14.0,0.033165126268733934,1.1945370313740769,-0.03790566771398219,-1.6368836871794143,0.05705586689621546,0.9998795746526592,-0.07064334145757048,-1.3562488433904252,1.0,0.0,1.0
399,22.0,15.0,0.05705586689621546,0.9998795746526592,-0.07064334145757048,-1.3562488433904252,0.07705345838926864,0.8057115016311089,-0.09776831832537898,-1.0864750478626348,1.0,0.0,1.0
400,22.0,16.0,0.07705345838926864,0.8057115016311089,-0.09776831832537898,-1.0864750478626348,0.09316768842189084,1.0019774271807318,-0.11949781928263167,-1.4081661448818004,0.0,1.0,1.0
